minutevol,tropicprice,minuteprice,dmnckprice
2332671.999,0.047890625,0.030338542,0.024023438
812032,0.049973958,0.037369792,0.024023438
994304,0.050911458,0.037369792,0.024023438
1341440,0.041536458,0.036171875,0.024023438
920576,0.050911458,0.036171875,0.024023438
942080,0.045703125,0.034244792,0.024023438
692224,0.045703125,0.037369792,0.024023438
1034240,0.050911458,0.037890625,0.024023438
1444864,0.044661458,0.034765625,0.024023438
1438720,0.044661458,0.034765625,0.024023438
974848,0.043880208,0.035546875,0.024023438
1192960,0.043880208,0.039453125,0.024023438
943104,0.045703125,0.039453125,0.024023438
786432,0.045703125,0.040078125,0.024023438
1050624,0.045703125,0.041015625,0.024023438
1503232,0.041536458,0.034765625,0.024023438
5975039.999,0.050911458,0.034765625,0.024023438
833536,0.041536458,0.036171875,0.024023438
673792,0.039973958,0.047265625,0.024023438
1847296,0.039973958,0.041015625,0.024023438
1014784,0.039973958,0.038411458,0.024023438
814080,0.050911458,0.044661458,0.024023438
1681408,0.045520833,0.041015625,0.024023438
1084416,0.042395833,0.041015625,0.024023438
674816,0.047786458,0.047265625,0.021757813
2418688.001,0.050911458,0.035390625,0.021757813
519168,0.038151042,0.047265625,0.027226563
669696,0.050911458,0.047265625,0.027226563
722944,0.050911458,0.047265625,0.028007813
2121728.001,0.050911458,0.035390625,0.024882813
547840,0.045442708,0.048046875,0.024882813
665600,0.045442708,0.048046875,0.028007813
758784,0.041536458,0.044921875,0.028007813
668672,0.048307292,0.044921875,0.027226563
1483776,0.044401042,0.041311482,0.027226563
572416,0.050911458,0.042578125,0.021757813
836608,0.050911458,0.045442708,0.028007813
2746368,0.045703125,0.043359375,0.024882813
721920,0.050911458,0.048046875,0.023320313
615424,0.049088542,0.046796875,0.027226563
3320831.999,0.050911458,0.040390625,0.028007813
2154495.999,0.047786458,0.040390625,0.030351563
1556480,0.052734375,0.038671875,0.026757813
2018303.999,0.047265625,0.040546875,0.031523438
823296,0.052734375,0.047578125,0.031523438
802816,0.049609375,0.039192708,0.028320313
3857407.999,0.047421875,0.035286458,0.034179688
591872,0.049817708,0.043645833,0.029960938
877568,0.049817708,0.043645833,0.035429688
2904064,0.049817708,0.043411458,0.035429688
788480,0.049817708,0.043645833,0.035429688
827392,0.049817708,0.043645833,0.035429688
2121727.999,0.049817708,0.041848958,0.033867188
547840,0.049817708,0.043645833,0.033867188
4709376,0.049817708,0.038411458,0.033867188
465920,0.049817708,0.043645833,0.033671875
829440,0.049817708,0.043645833,0.032109375
823296,0.049817708,0.043645833,0.032304688
1746944,0.049817708,0.040286458,0.032304688
555008,0.049817708,0.043645833,0.031523438
835584,0.049817708,0.043645833,0.031523438
1519616,0.051432292,0.043645833,0.031523438
3243007.999,0.051432292,0.038723958,0.035429688
860160,0.04765625,0.041796836,0.026445313
678912,0.050260417,0.043645833,0.029960938
3132415.999,0.050260417,0.038723958,0.029960938
603136,0.0499591,0.042552083,0.027617188
3954688.001,0.051066621,0.037630208,0.025273438
1065984,0.049442303,0.037630208,0.029960938
1022976,0.049443324,0.042552083,0.035429688
3175423.999,0.046744792,0.037630208,0.030351563
905216,0.044140625,0.037630208,0.026445313
1509376,0.039453125,0.034140625,0.029179688
1334272,0.042057292,0.034140625,0.026445313
1198080,0.046744792,0.034140625,0.026445313
907264,0.043619792,0.035546875,0.022148438
864256,0.043619792,0.035546875,0.028398438
3992576.001,0.042057292,0.034140625,0.028398438
1129472,0.042057292,0.035546875,0.025273438
1510400,0.038151042,0.034739583,0.026054688
965632,0.046744792,0.034739583,0.028398438
1338368,0.046744792,0.034739583,0.028398438
2691071.999,0.046744792,0.034140625,0.029179688
748544,0.046744792,0.035546875,0.021757813
1913856,0.045182292,0.035546875,0.028398438
8606719.999,0.045182292,0.031796875,0.028398438
2651136,0.033463542,0.031796875,0.026835938
1211392,0.045182292,0.035546875,0.026835938
1273856,0.037369792,0.032682292,0.025273438
1031168,0.045182292,0.032265625,0.020585938
1416192,0.037369792,0.032265625,0.027617188
2304000.001,0.037369792,0.032265625,0.026445313
9837568.002,0.045182292,0.027578125,0.027617188
1820672,0.039713542,0.032682292,0.027617188
1330176,0.044140625,0.032682292,0.025273438
980992,0.044140625,0.032682292,0.025273438
1082368,0.037369792,0.032682292,0.026054688
3932159.999,0.037369792,0.028776042,0.022695313
1882112,0.045182292,0.032682292,0.022929688
4726784.002,0.045182292,0.030338542,0.026054688
1634304,0.037369792,0.030338542,0.026054688
871424,0.037369792,0.032682292,0.025273438
1014784,0.035286458,0.032682292,0.024101563
757760,0.043098958,0.032682292,0.024882813
906240,0.038932292,0.032682292,0.020585938
1024000,0.038932292,0.032682292,0.020585938
1815552,0.045182292,0.032682292,0.024492188
8751103.999,0.045182292,0.027213542,0.024492188
1220608,0.037369792,0.032682292,0.023710938
1537024,0.045182292,0.032682292,0.023710938
1094656,0.041276042,0.032682292,0.024023438
1444864,0.045182292,0.031901042,0.024023438
1396736,0.045182292,0.031119792,0.024023438
1368064,0.044791667,0.031119792,0.024023438
16722944.01,0.044791667,0.030338542,0.024023438
1308672,0.044791667,0.032682292,0.024023438
2775040.001,0.044791667,0.028776042,0.024023438
1029120,0.044791667,0.032682292,0.024023438
1241088,0.045182292,0.032682292,0.024023438
1523712,0.037369792,0.032682292,0.024023438
1128448,0.045182292,0.032682292,0.024023438
1280000,0.044140625,0.032682292,0.024023438
994304,0.044140625,0.032682292,0.024023438
1262592,0.045182292,0.032682292,0.024023438
1799168,0.040494792,0.032682292,0.024023438
1627136,0.040494792,0.032682292,0.024023438
821248,0.039713542,0.032526042,0.024023438
1835008,0.039713542,0.036432292,0.024023438
1542144,0.043359375,0.036432292,0.024023438
999424,0.043359375,0.036588542,0.024023438
759808,0.043359375,0.035807292,0.024023438
907264,0.037369792,0.032682292,0.024023438
8493056.004,0.044401042,0.032682292,0.024023438
1110016,0.037369792,0.032682292,0.024023438
963584,0.035807292,0.039453125,0.024023438
1743872,0.035807292,0.036328125,0.024023438
1085440,0.035807292,0.036328125,0.024023438
786432,0.044401042,0.039453125,0.024023438
1731584,0.041354167,0.036328125,0.024023438
1574912,0.041354167,0.036328125,0.024023438
928768,0.044401042,0.039453125,0.021757813
3263487.999,0.044401042,0.029557292,0.021757813
701440,0.033229167,0.039453125,0.024882813
1074176,0.044401042,0.039453125,0.024882813
942080,0.044401042,0.039453125,0.025664063
3219455.999,0.044401042,0.029557292,0.024882813
919552,0.044401042,0.039453125,0.024882813
653312,0.041276042,0.040234375,0.024882813
672768,0.041276042,0.040234375,0.025664063
841728,0.037369792,0.040234375,0.025664063
696320,0.044401042,0.040234375,0.025664063
1150976,0.042838542,0.036506306,0.025664063
808960,0.044401042,0.037890625,0.021757813
2448384,0.043359375,0.038671875,0.024882813
686080,0.044401042,0.040234375,0.023320313
730112,0.042578125,0.039609375,0.024882813
5134336,0.044401042,0.036015625,0.025664063
940032,0.041328125,0.036848958,0.0234375
5198847.999,0.041328125,0.033723958,0.024765625
467968,0.049817708,0.043645833,0.029960938
2074623.999,0.049817708,0.038723958,0.035429688
462848,0.049817708,0.043645833,0.035429688
1553408,0.049817708,0.043411458,0.035429688
455680,0.049817708,0.043645833,0.035429688
576512,0.049817708,0.043645833,0.035429688
1142784,0.049817708,0.041848958,0.033867188
343040,0.049817708,0.043645833,0.033867188
2498560,0.049817708,0.038411458,0.033867188
362496,0.049817708,0.043645833,0.033671875
444416,0.049817708,0.043645833,0.032109375
454656,0.049817708,0.043645833,0.032304688
1058816,0.049817708,0.040286458,0.032304688
352256,0.049817708,0.043645833,0.031523438
589824,0.049817708,0.043645833,0.031523438
573440,0.049869792,0.043645833,0.031523438
1952767.999,0.049869792,0.038723958,0.035429688
421888,0.047265625,0.041908994,0.026445313
359424,0.051432292,0.043645833,0.029960938
1717247.999,0.051432292,0.038723958,0.029960938
635904,0.050617169,0.040625,0.025273438
2271232,0.05051747,0.035703125,0.022929688
1115136,0.04877289,0.035703125,0.027617188
661504,0.048859482,0.040625,0.033085938
1208320,0.042630208,0.035703125,0.029179688
732160,0.042109375,0.035703125,0.026054688
1039360,0.039453125,0.032526042,0.027617188
919552,0.039973958,0.032526042,0.025664063
1070080,0.042630208,0.032526042,0.025664063
797696,0.041536458,0.032447917,0.021367188
610304,0.041536458,0.032447917,0.027617188
1931264,0.040026042,0.032447917,0.027617188
802816,0.040026042,0.032447917,0.025273438
966656,0.038151042,0.031744792,0.025273438
706560,0.042630208,0.031744792,0.027617188
691200,0.042630208,0.031744792,0.027617188
1252352,0.042630208,0.032447917,0.027617188
710656,0.042630208,0.032447917,0.020585938
1096704,0.041223958,0.032447917,0.027617188
4558848.002,0.041223958,0.030182292,0.027617188
1305600,0.030520833,0.030182292,0.026054688
933888,0.041223958,0.032447917,0.026054688
717824,0.035442708,0.030026042,0.024492188
720896,0.041223958,0.030026042,0.019804688
892928,0.035442708,0.030026042,0.026054688
1421312,0.035442708,0.030026042,0.025664063
6120447.999,0.041223958,0.026432292,0.026054688
756736,0.037786458,0.030026042,0.026054688
1145856,0.041223958,0.030026042,0.024492188
665600,0.041223958,0.030026042,0.024492188
607232,0.035442708,0.030026042,0.024492188
1327104,0.035442708,0.026354167,0.021367188
1117184,0.041223958,0.030026042,0.022148438
2478080,0.041223958,0.028776042,0.024492188
1303552,0.035442708,0.028776042,0.024492188
1581056,0.035442708,0.030026042,0.024492188
1110016,0.035286458,0.030026042,0.024101563
737280,0.041067708,0.030026042,0.024101563
772096,0.037005208,0.030026042,0.019804688
837632,0.037005208,0.030026042,0.019804688
1213440,0.041223958,0.030026042,0.023710938
5663744.001,0.041223958,0.025651042,0.023710938
674816,0.041223958,0.030026042,0.022929688
932864,0.035442708,0.030026042,0.022929688
1317888,0.041223958,0.030026042,0.022929688
791552,0.039855745,0.030026042,0.024492188
899072,0.041223958,0.029762097,0.024492188
1454080,0.041223958,0.029557292,0.024101563
979968,0.041223958,0.029499463,0.023710938
11659264,0.041223958,0.028776042,0.023671875
1161216,0.041223958,0.030026042,0.024101563
1692672,0.041223958,0.027213542,0.024140625
1028096,0.041223958,0.030026042,0.024492188
1065984,0.041223958,0.030026042,0.024492188
1231872,0.035442708,0.030026042,0.024492188
1121280,0.039676771,0.030026042,0.023789063
1227776,0.041223958,0.030026042,0.024492188
1283072,0.041223958,0.030026042,0.024335938
1327104,0.040105939,0.030026042,0.024101563
1592320,0.038567708,0.030026042,0.024101563
1672192,0.038232726,0.029937118,0.024179688
1360896,0.037786458,0.031029535,0.024492188
1625088,0.038150675,0.034713542,0.024492188
1377280,0.040130208,0.034713542,0.023476563
1092608,0.040130208,0.03421079,0.022148438
1009664,0.040130208,0.032191513,0.022304688
1219584,0.035442708,0.031119792,0.019882813
6259712.001,0.040130208,0.031119792,0.019804688
1141760,0.035442708,0.032168167,0.021054688
833536,0.033880208,0.035758848,0.022929688
1476608,0.033880208,0.034765625,0.023398438
909312,0.033537867,0.034947003,0.024492188
1338368,0.040382323,0.029408883,0.024492188
1346560,0.039947917,0.032121973,0.024492188
923648,0.040104167,0.035152405,0.022851563
735232,0.040651042,0.036796875,0.022148438
3011584.001,0.037925754,0.0275,0.022539063
664576,0.03046875,0.036796875,0.024492188
613376,0.040651042,0.036796875,0.025195313
698368,0.040651042,0.036796875,0.027226563
3339263.999,0.040651042,0.0275,0.026445313
626688,0.041145561,0.037353357,0.026445313
516096,0.040755208,0.038671875,0.026523438
602112,0.038592468,0.038671875,0.027226563
611328,0.037369792,0.038671875,0.026992188
539648,0.042838542,0.038181732,0.026679688
1204224,0.042838542,0.037614126,0.026367188
557056,0.043136196,0.038212961,0.024023438
654336,0.044401042,0.040234375,0.026445313
2459648,0.043359375,0.038671875,0.025898438
536576,0.043912945,0.040104167,0.024140625
514048,0.042578125,0.039609375,0.025117188
2582527.999,0.044401042,0.036015625,0.025976563
1922048.001,0.043619792,0.035669633,0.022695313
1729536,0.042594887,0.032946185,0.020898438
1118208,0.041276042,0.032204149,0.026679688
1234944,0.042018925,0.034244792,0.026679688
665600,0.044401042,0.03792826,0.025585938
992256,0.043619792,0.03707838,0.024335938
2529280,0.04296875,0.035425757,0.025976563
533504,0.05875,0.048411458,0.031132813
1612800,0.05875,0.039973958,0.038164063
424960,0.05875,0.048411458,0.036992188
416768,0.05875,0.048411458,0.036992188
1330176,0.05875,0.045286458,0.038164063
588800,0.05875,0.047265625,0.038164063
843776,0.05875,0.047265625,0.038164063
1013760,0.05875,0.043723958,0.035039063
403456,0.05875,0.048411458,0.035039063
2045952,0.05875,0.038411458,0.035039063
397312,0.05875,0.048411458,0.03484375
583680,0.05875,0.048411458,0.03328125
435200,0.055859375,0.048411458,0.033476563
1124352,0.055859375,0.042161458,0.033476563
345088,0.055859375,0.048411458,0.031523438
646144,0.05875,0.046744792,0.031523438
576512,0.055420628,0.046744792,0.031523438
1388544,0.055506475,0.040598958,0.038164063
459776,0.051328125,0.045935841,0.028398438
419840,0.056015625,0.048411458,0.031132813
1876991.999,0.056015625,0.038932292,0.031132813
504832,0.056015625,0.046744792,0.028398438
1554432,0.0571875,0.040598958,0.026054688
905216,0.051953125,0.037890625,0.030742188
854016,0.049869792,0.045703125,0.037773438
1416192,0.052994792,0.039973958,0.032695313
749568,0.047265625,0.039973958,0.026445313
918528,0.039453125,0.036640625,0.032695313
750592,0.045182292,0.036640625,0.028789063
721920,0.052994792,0.036640625,0.028789063
558080,0.046744792,0.0403125,0.024492188
704512,0.046744792,0.04,0.030742188
1517568,0.045182292,0.036328125,0.030742188
567296,0.045182292,0.04,0.025273438
603136,0.038151042,0.039505208,0.028398438
508928,0.052994792,0.039505208,0.030742188
697344,0.052994792,0.039505208,0.030742188
1160192,0.052994792,0.036328125,0.032304688
452608,0.052994792,0.0403125,0.025273438
887808,0.051223958,0.04,0.030742188
2894848,0.051223958,0.033984375,0.030742188
1145856,0.037942708,0.033984375,0.029179688
385024,0.051223958,0.0403125,0.029179688
546816,0.040286458,0.035859375,0.026835938
546816,0.048828125,0.035442708,0.022148438
603136,0.040286458,0.035442708,0.031523438
1218560,0.040286458,0.035442708,0.028789063
3657728.002,0.051223958,0.029973958,0.031523438
406528,0.042630208,0.0371875,0.031523438
503808,0.047265625,0.0371875,0.026835938
376832,0.047265625,0.0371875,0.026835938
347136,0.040286458,0.0371875,0.030742188
845824,0.040286458,0.032734375,0.025429688
752640,0.051223958,0.036354167,0.024492188
2098175.999,0.049869792,0.031901042,0.029179688
726016,0.038932292,0.031901042,0.029179688
379904,0.040286458,0.036354167,0.026835938
662528,0.035286458,0.0371875,0.024101563
384000,0.046223958,0.0371875,0.026445313
368640,0.041848958,0.0371875,0.022148438
362496,0.041848958,0.0371875,0.022148438
569344,0.051223958,0.0371875,0.026054688
2991103.999,0.051223958,0.029609375,0.026054688
371712,0.049348958,0.0371875,0.023710938
594944,0.038411458,0.0371875,0.023710938
982016,0.051223958,0.035078125,0.023710938
431104,0.044192708,0.035078125,0.024023438
592896,0.051223958,0.034296875,0.024023438
6562815.999,0.047708333,0.031901042,0.024023438
507904,0.046875,0.036354167,0.024023438
429056,0.046875,0.030338542,0.024023438
435200,0.047708333,0.036354167,0.024023438
649216,0.048098958,0.036354167,0.024023438
565248,0.040286458,0.035078125,0.024023438
580608,0.048098958,0.035078125,0.024023438
657408,0.044140625,0.034244792,0.024023438
588800,0.044140625,0.036354167,0.024023438
620544,0.048098958,0.036875,0.024023438
759808,0.043411458,0.034765625,0.024023438
819200,0.043411458,0.034765625,0.024023438
628736,0.042630208,0.034765625,0.024023438
887808,0.042630208,0.038671875,0.024023438
742400,0.044140625,0.038671875,0.024023438
664576,0.044140625,0.038984375,0.024023438
849920,0.044140625,0.04,0.024023438
497664,0.040286458,0.034765625,0.024023438
4005888,0.048098958,0.034765625,0.024023438
681984,0.040286458,0.035078125,0.024023438
433152,0.038723958,0.044479167,0.024023438
801792,0.038723958,0.039244792,0.024023438
734208,0.038723958,0.038411458,0.024023438
432128,0.048098958,0.043645833,0.024023438
702464,0.044270833,0.039244792,0.024023438
559104,0.042395833,0.039244792,0.024023438
555008,0.046223958,0.044479167,0.021757813
1546240,0.048098958,0.033307292,0.021757813
304128,0.036041667,0.044479167,0.026445313
902144,0.048098958,0.044479167,0.027226563
1316864,0.048098958,0.033307292,0.024882813
306176,0.044192708,0.044713542,0.024882813
440320,0.044192708,0.044713542,0.027226563
382976,0.040286458,0.043359375,0.027226563
315392,0.046744792,0.043359375,0.027226563
