quantity,price_paid_deal,price_paid_non_deal,coupon_value,promotion_type,total_spent,size1_descr,flavor_descr,formula_descr,household_id,household_size,household_income,age_of_female_head,age_of_male_head,age_and_presence_of_children,male_head_employment,female_head_employment,male_head_education,female_head_education,marital_status,male_head_occupation,female_head_occupation,household_composition,race,hispanic_origin,region,scantrack_market_identifier,projection_factor,fips_state_code,fips_county_code,census_tract_county_code,type_of_residence,kitchen_appliances,tv_items,female_head_birth,male_head_birth,household_internet_connection
1,3,0,0,1,312.45,16.0 MLOZ,TURTLE SOUP,REGULAR,2007964,4,18,6,7,9,3,1,3,3,1,2,3,1,1,2,3,42,2966,24,33,806900,1,7,3,1/1/59,10/1/57,1
1,3,0,0,1,245.07,16.0 MLOZ,BROWNIE BATTER,REGULAR,2007964,4,18,6,7,9,3,1,3,3,1,2,3,1,1,2,3,42,2966,24,33,806900,1,7,3,1/1/59,10/1/57,1
1,0,2.66,0,,59.08,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,3.99,0,,61.06,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,2.99,0,,42.92,16.0 MLOZ,PB CUP,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,3.99,0,,68.09,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,2.66,0,,69.34,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,3.99,0,,48.73,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,2.66,0,,51.54,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,3.51,0,,306.62,16.0 MLOZ,KARAMEL SUTRA,REGULAR,2007964,4,18,6,7,9,3,1,3,3,1,2,3,1,1,2,3,42,2966,24,33,806900,1,7,3,1/1/59,10/1/57,1
1,3.07,0,0,1,245.07,16.0 MLOZ,PHISH FOOD,REGULAR,2007964,4,18,6,7,9,3,1,3,3,1,2,3,1,1,2,3,42,2966,24,33,806900,1,7,3,1/1/59,10/1/57,1
1,3.49,0,0,1,10.92,16.0 MLOZ,CINNAMON BUNS,REGULAR,2009026,2,23,5,6,9,3,3,5,4,1,2,1,1,1,2,2,2,301,17,111,871204,1,7,1,10/1/64,1/1/59,1
1,0,3.89,0,,66.1,16.0 MLOZ,CHERRY GRCA,REGULAR,2011316,2,23,7,8,9,9,3,5,4,1,12,1,1,1,1,4,12,364,6,13,359204,1,7,3,1/1/53,10/1/45,2
1,0,3.99,0,,66.1,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,2011316,2,23,7,8,9,9,3,5,4,1,12,1,1,1,1,4,12,364,6,13,359204,1,7,3,1/1/53,10/1/45,2
1,0,3.12,0,,72.4,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,2011740,4,16,4,4,6,3,9,3,4,1,6,12,1,4,1,2,6,301,20,209,44702,7,1,2,1/1/71,10/1/70,2
1,0,3.12,0,,37.54,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,2011740,4,16,4,4,6,3,9,3,4,1,6,12,1,4,1,2,6,301,20,209,44702,7,1,2,1/1/71,10/1/70,2
1,3.41,0,0,1,69.83,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,2005980,1,27,8,0,9,0,3,0,6,4,2,2,5,1,2,4,7,501,6,71,5100,1,7,1,10/1/50,,1
1,3.33,0,0,1,95.6,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,2005980,1,27,8,0,9,0,3,0,6,4,2,2,5,1,2,4,7,501,6,71,5100,1,7,1,10/1/50,,1
2,6.84,0,0,1,144.53,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,2005980,1,27,8,0,9,0,3,0,6,4,2,2,5,1,2,4,7,501,6,71,5100,1,7,1,10/1/50,,1
1,0,4.39,0,,13.07,16.0 MLOZ,FOSSIL FUEL,REGULAR,2006062,2,29,7,8,9,3,3,6,6,1,2,2,1,1,2,1,9,487,36,61,5200,6,4,3,10/1/55,10/1/47,1
1,0,3.67,0,,167.72,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,2006540,5,21,7,8,9,3,9,4,5,1,3,12,1,3,2,4,7,501,6,37,275601,1,1,2,10/1/55,1/1/49,2
1,3.5,0,0,1,81.49,16.0 MLOZ,VAN CARAMEL FUDGE,REGULAR,2009588,2,23,9,8,9,3,9,6,4,1,1,12,1,1,2,4,13,223,53,61,50101,1,1,1,10/1/33,10/1/44,2
1,0,3,0,,10.7,16.0 MLOZ,BANANA SPLIT,REGULAR,2012388,2,26,0,9,9,9,0,5,0,2,12,,3,1,2,3,42,6085,51,13,101300,1,1,2,,10/1/19,1
1,3.5,0,1,3,82.2,16.0 MLOZ,CREME BRULEE,REGULAR,2005740,2,30,8,7,9,3,3,5,6,1,4,1,1,1,2,1,8,487,34,35,53804,6,4,3,10/1/53,10/1/54,1
1,2.65,0,0,1,13.47,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,2006591,2,29,7,8,9,3,3,5,5,1,1,1,1,1,2,4,7,501,6,59,52419,1,7,1,10/1/55,10/1/47,2
2,5,0,0,1,62.35,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,2006591,2,29,7,8,9,3,3,5,5,1,1,1,1,1,2,4,7,501,6,59,52419,1,7,1,10/1/55,10/1/47,2
1,4.29,0,0,1,16.66,16.0 MLOZ,SMORES,REGULAR,2007640,1,17,9,0,9,0,1,0,4,2,3,3,5,1,2,1,9,487,36,61,10601,6,4,3,10/1/34,,1
1,0,3.33,0,,114.04,16.0 MLOZ,BANANA SPLIT,REGULAR,2008328,2,27,5,6,9,3,3,5,5,1,2,2,1,1,2,3,14,296,13,57,90802,1,7,1,10/1/66,10/1/58,1
1,0,3.99,0,,21.98,16.0 MLOZ,PB CUP,REGULAR,2011477,1,16,9,0,9,0,3,0,5,2,1,1,5,1,2,1,,286,42,61,951200,1,1,1,10/1/37,,1
1,3.58,0,0,1,66.51,16.0 MLOZ,CHUNKY MONKEY,REGULAR,2012960,2,26,6,0,2,0,3,0,6,4,1,1,2,1,2,2,2,2958,17,31,80200,6,4,2,10/1/58,,1
1,3.34,0,0,1,23.59,16.0 MLOZ,BANANA SPLIT,REGULAR,2006459,1,6,9,0,9,0,9,0,5,2,12,12,5,1,2,2,19,270,26,147,630400,5,1,3,10/1/35,,1
1,0,2.79,0,,125.31,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,2006485,2,23,6,6,9,3,1,5,3,1,2,5,1,1,2,3,49,367,51,145,500200,1,4,1,1/1/58,1/1/60,1
1,0,2.79,0,,125.31,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,2006485,2,23,6,6,9,3,1,5,3,1,2,5,1,1,2,3,49,367,51,145,500200,1,4,1,1/1/58,1/1/60,1
1,0,2.79,0,,125.31,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,2006485,2,23,6,6,9,3,1,5,3,1,2,5,1,1,2,3,49,367,51,145,500200,1,4,1,1/1/58,1/1/60,1
1,0,2.79,0,,125.31,16.0 MLOZ,PB CUP,REGULAR,2006485,2,23,6,6,9,3,1,5,3,1,2,5,1,1,2,3,49,367,51,145,500200,1,4,1,1/1/58,1/1/60,1
1,0,3.99,0,,28.65,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,2006713,3,26,8,8,9,9,9,6,4,1,12,12,1,1,2,4,50,190,6,61,21303,1,7,3,10/1/44,10/1/46,1
1,3.79,0,0,1,73.18,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,2006713,3,26,8,8,9,9,9,6,4,1,12,12,1,1,2,4,50,190,6,61,21303,1,7,3,10/1/44,10/1/46,1
1,0,2.99,0,,65.86,16.0 MLOZ,PB CUP,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,3.99,0,,52.06,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,2.99,0,,61.94,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,0,3.99,0,,74.35,16.0 MLOZ,PB CUP,REGULAR,2004224,1,18,6,0,9,0,3,0,6,4,1,1,5,1,2,1,8,487,34,23,8504,6,4,2,10/1/58,,2
1,3,0,0,1,142.98,16.0 MLOZ,AMERICONE DREAM,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,3.33,0,0,1,105.18,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,3.99,0,0,1,105.18,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,2.49,0,0,1,69.99,16.0 MLOZ,BUTTER PECAN,REGULAR,2013708,5,27,5,6,6,3,3,6,6,1,1,1,1,3,2,4,7,5131,6,59,99603,1,7,2,10/1/65,10/1/62,2
1,3.5,0,0,1,82.49,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,2014923,1,16,9,0,9,0,9,0,4,2,12,12,5,1,2,1,16,2412,42,49,11600,1,7,2,10/1/38,,1
1,3.5,0,0,1,36.49,16.0 MLOZ,MINT CHC CHUNK,REGULAR,2015304,1,13,8,0,9,0,3,0,4,3,1,1,5,1,2,4,26,829,41,5,23402,1,1,2,1/1/52,,1
1,0,3.69,0,,66.11,16.0 MLOZ,BUTTER PECAN,REGULAR,2019051,1,15,8,0,9,0,1,0,3,2,8,8,5,1,2,1,32,118,36,63,24501,1,4,1,10/1/45,,1
1,3,0,0,1,25.72,16.0 MLOZ,BUTTER PECAN,REGULAR,2019051,1,15,8,0,9,0,1,0,3,2,8,8,5,1,2,1,32,118,36,63,24501,1,4,1,10/1/45,,1
1,3.5,0,1,3,19.49,16.0 MLOZ,CHERRY GRCA,REGULAR,2019440,1,21,0,6,9,3,0,5,0,4,2,,7,1,2,1,25,1701,42,3,480101,1,1,2,,1/1/60,1
1,3.5,0,1,3,19.49,16.0 MLOZ,VAN,REGULAR,2019440,1,21,0,6,9,3,0,5,0,4,2,,7,1,2,1,25,1701,42,3,480101,1,1,2,,1/1/60,1
2,9,0,1,3,20.98,16.0 MLOZ,AMERICONE DREAM,REGULAR,2001331,1,17,9,0,9,0,9,0,4,2,12,12,5,1,2,1,24,2354,42,91,200104,1,4,1,10/1/22,,2
1,0,4.49,0,,21.03,32.0 MLOZ,CHERRY GRCA,REGULAR,2003767,2,28,6,6,9,3,3,5,5,1,2,8,1,3,2,2,2,1062,17,31,803300,1,5,1,10/1/58,1/1/58,1
1,0,5,0,,13,16.0 MLOZ,CHERRY GRCA,REGULAR,2003950,2,26,8,8,9,9,9,6,6,1,12,12,1,1,2,4,7,501,6,37,297500,1,7,2,10/1/44,10/1/43,1
1,0,4.49,0,,80.56,32.0 MLOZ,CHERRY GRCA,REGULAR,2003950,2,26,8,8,9,9,9,6,6,1,12,12,1,1,2,4,7,501,6,37,297500,1,7,2,10/1/44,10/1/43,1
2,0,6,0,,103.92,16.0 MLOZ,CHC CHIP C-DH,REGULAR,2005309,1,26,8,0,9,0,3,0,5,4,2,2,5,1,2,4,7,501,6,37,462500,1,5,2,1/1/52,,2
2,10.98,0,2,3,164.74,32.0 MLOZ,CHC CHIP C-DH,REGULAR,2005309,1,26,8,0,9,0,3,0,5,4,2,2,5,1,2,4,7,501,6,37,462500,1,5,2,1/1/52,,2
1,0,3.56,0,,82.12,16.0 MLOZ,HEATH CRUNCH,REGULAR,2005309,1,26,8,0,9,0,3,0,5,4,2,2,5,1,2,4,7,501,6,37,462500,1,5,2,1/1/52,,2
2,7,0,1,3,54.76,16.0 MLOZ,HALF BAKED,REGULAR,2022560,3,18,3,3,9,3,3,2,2,1,8,1,1,1,1,2,2,9032,17,31,40200,5,1,1,1/1/73,10/1/77,2
1,0,3.99,0,,19.83,16.0 MLOZ,CHC CHIP C-DH,REGULAR,2022796,4,30,7,7,9,3,3,6,6,1,2,1,1,1,2,3,42,911,24,31,705800,1,7,2,10/1/53,10/1/53,1
1,3.99,0,3.99,3,79.25,16.0 MLOZ,CHUNKY MONKEY,REGULAR,2026532,3,26,6,6,9,3,3,5,5,1,1,9,1,1,2,4,40,374,16,5,500,1,4,1,10/1/61,1/1/61,1
1,0,4.29,0,,13.26,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,0,4.49,0,,9.39,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,0,4.49,0,,44.15,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,0,4.49,0,,7.38,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
2,0,4.54,0,,54.41,16.0 MLOZ,CHERRY GRCA,REGULAR,2003419,1,28,0,8,9,3,0,6,0,4,2,,7,1,2,3,14,5848,13,135,50313,1,7,3,,1/1/49,2
2,8.38,0,2.02,3,124.29,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,2003680,2,29,8,8,9,9,1,6,6,1,12,1,1,1,2,2,2,326,17,197,883807,1,7,2,1/1/44,10/1/43,1
1,2.17,0,0,1,51.87,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
2,4.8,0,0,1,28.63,16.0 MLOZ,BUTTER PECAN,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.33,0,0,1,71,16.0 MLOZ,SMORES,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.43,0,0,1,66.18,16.0 MLOZ,BUTTER PECAN,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.34,0,0,1,71,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,0,4.29,0,,22.9,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,0,4.59,0,,4.59,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,0,4.29,0,,57.23,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,0,3,0,,19.36,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,0,4.49,0,,20.56,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,0,2.99,0,,18.23,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
2,7,0,0,1,32.84,16.0 MLOZ,HEATH CRUNCH,REGULAR,2026773,2,27,9,9,9,9,9,5,5,1,12,12,1,1,2,1,8,695,36,103,158205,1,4,2,1/1/32,10/1/30,2
1,3,0,0,1,52.31,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,2006933,3,29,8,8,9,3,2,6,5,1,2,3,1,1,2,1,9,487,36,61,4401,5,1,3,1/1/50,1/1/50,2
2,4.5,0,0,1,70.62,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,2006933,3,29,8,8,9,3,2,6,5,1,2,3,1,1,2,1,9,487,36,61,4401,5,1,3,1/1/50,1/1/50,2
1,3,0,0,1,41.03,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,2006933,3,29,8,8,9,3,2,6,5,1,2,3,1,1,2,1,9,487,36,61,4401,5,1,3,1/1/50,1/1/50,2
1,3,0,0,1,52.31,16.0 MLOZ,PHISH FOOD,REGULAR,2006933,3,29,8,8,9,3,2,6,5,1,2,3,1,1,2,1,9,487,36,61,4401,5,1,3,1/1/50,1/1/50,2
1,0,3.69,0,,44.82,16.0 MLOZ,CHUNKY MONKEY,REGULAR,2007128,7,30,4,5,6,3,9,5,5,1,1,10,1,2,2,2,2,2441,17,89,850701,1,7,2,10/1/69,1/1/64,1
1,0,3.69,0,,44.82,16.0 MLOZ,OXFORD MINT CHC COOKIE,REGULAR,2007128,7,30,4,5,6,3,9,5,5,1,1,10,1,2,2,2,2,2441,17,89,850701,1,7,2,10/1/69,1/1/64,1
1,0,3.5,0,,14.31,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,2007345,2,26,8,8,9,9,9,5,5,1,12,12,1,1,2,3,42,370,24,33,806706,1,7,1,10/1/46,1/1/43,1
1,2.66,0,0,1,51.33,16.0 MLOZ,AMERICONE DREAM,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,0,3,0,,25.1,16.0 MLOZ,W-N-C-P-C,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,0,3.99,0,,67.56,16.0 MLOZ,AMERICONE DREAM,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,0,3.49,0,,84.98,16.0 MLOZ,CAKE BATTER,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,2.17,0,0,1,119.69,16.0 MLOZ,CHUBBY HUBBY,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,3,0,0,1,87.74,16.0 MLOZ,BUTTER PECAN,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,2.79,0,0,1,74.77,16.0 MLOZ,AMERICONE DREAM,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,2.27,0,1,2,38.67,16.0 MLOZ,TURTLE SOUP,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,0,3.69,0,,48.47,16.0 MLOZ,PHISH FOOD,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.43,0,0,1,24.02,16.0 MLOZ,CHUBBY HUBBY,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.43,0,0,1,23.63,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,2.63,0,0,1,38.67,16.0 MLOZ,SMORES,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.43,0,0,1,36.56,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
2,6.86,0,0,1,36.56,16.0 MLOZ,KARAMEL SUTRA,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,0,3.69,0,,123.22,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,2.17,0,0,1,119.69,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,3.39,0,0,1,112.64,16.0 MLOZ,AMERICONE DREAM,REGULAR,2005213,2,26,6,8,9,3,3,6,5,1,2,1,1,1,2,3,49,367,51,137,990100,1,8,1,1/1/61,10/1/52,1
1,2.99,0,0,1,100.99,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,2005890,1,21,7,0,9,0,3,0,6,4,1,1,5,2,2,1,9,487,36,5,21602,5,1,3,10/1/56,,1
1,3,0,0,1,173.29,16.0 MLOZ,VERMONTY PYTHON,REGULAR,2006743,2,26,5,6,9,3,3,3,3,1,11,2,1,1,2,1,42,1827,42,133,20320,1,4,2,10/1/65,10/1/58,2
1,3.99,0,0,1,28.23,16.0 MLOZ,CHUNKY MONKEY,REGULAR,2006743,2,26,5,6,9,3,3,3,3,1,11,2,1,1,2,1,42,1827,42,133,20320,1,4,2,10/1/65,10/1/58,2
1,3.99,0,0,1,28.23,16.0 MLOZ,PHISH FOOD,LIGHT HALF THE FAT,2006743,2,26,5,6,9,3,3,3,3,1,11,2,1,1,2,1,42,1827,42,133,20320,1,4,2,10/1/65,10/1/58,2
1,2.27,0,0,1,32.76,16.0 MLOZ,CHUNKY MONKEY,REGULAR,2008573,3,21,7,8,9,1,1,4,4,1,3,3,1,1,2,3,14,296,13,121,11607,1,7,2,1/1/56,1/1/47,1
1,2.27,0,0,1,32.72,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,2008573,3,21,7,8,9,1,1,4,4,1,3,3,1,1,2,3,14,296,13,121,11607,1,7,2,1/1/56,1/1/47,1
2,6.68,0,0,1,29.37,16.0 MLOZ,CHUNKY MONKEY,REGULAR,2008573,3,21,7,8,9,1,1,4,4,1,3,3,1,1,2,3,14,296,13,121,11607,1,7,2,1/1/56,1/1/47,1
1,0,4,0,,123.79,16.0 MLOZ,HEATH CRUNCH,REGULAR,2009210,4,27,0,8,9,3,0,5,0,4,1,,3,2,2,2,2,5919,17,31,480400,1,4,3,,10/1/52,1
1,3.4,0,2.99,3,75.84,16.0 MLOZ,CAKE BATTER,REGULAR,2009366,2,29,6,6,9,3,3,6,5,1,1,2,1,1,2,3,51,226,48,29,191501,1,7,2,10/1/61,10/1/59,1
1,0,3.99,0,,49.39,32.0 MLOZ,CHC CHIP C-DH,REGULAR,2009669,2,19,5,0,9,0,2,0,5,4,1,1,2,1,2,4,7,501,6,37,137502,3,8,1,10/1/65,,1
1,0,3.99,0,,44.79,32.0 MLOZ,CHC CHIP C-DH,REGULAR,2009669,2,19,5,0,9,0,2,0,5,4,1,1,2,1,2,4,7,501,6,37,137502,3,8,1,10/1/65,,1
1,0,3.69,0,,27.67,16.0 MLOZ,KARAMEL SUTRA,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.49,0,1,2,55.53,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.69,0,0,1,72.57,16.0 MLOZ,W-N-C-P-C,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.69,0,0,1,72.57,16.0 MLOZ,KARAMEL SUTRA,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.43,0,0,1,66.18,16.0 MLOZ,PB CUP,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.69,0,3.69,2,65.4,16.0 MLOZ,TURTLE SOUP,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
1,3.59,0,0,1,55.53,16.0 MLOZ,PHISH FOOD,REGULAR,2004307,2,26,8,9,9,9,9,3,4,1,12,12,1,1,2,2,25,2481,39,13,11300,1,7,2,10/1/47,10/1/41,2
2,5.2,0,2,3,73.74,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,2013704,4,27,6,6,3,3,3,6,6,1,1,1,1,1,2,4,7,501,6,59,52408,1,7,3,10/1/59,10/1/59,1
1,0,3.12,0,,77.77,16.0 MLOZ,CHERRY GRCA,REGULAR,2014533,1,15,8,0,9,0,3,0,4,3,3,3,5,1,2,2,45,190,19,153,4300,1,4,1,10/1/44,,1
1,0,3.43,0,,74.28,16.0 MLOZ,VAN,REGULAR,2015556,1,16,9,0,9,0,9,0,6,2,12,12,5,1,2,2,,262,39,3,10900,6,7,2,10/1/24,,1
1,0,3,0,,20.72,16.0 MLOZ,BANANA SPLIT,REGULAR,2016397,2,26,8,8,9,3,1,4,4,1,4,3,1,1,2,2,,319,46,99,1103,1,7,3,10/1/49,1/1/46,2
